
2010,COBRANÇA DE MATERIAIS INCLUSOS NAS TAXAS,11/16/2006,,11/16/2006
2011,COBRANÇA DE MATERIAL INCLUSO NO PACOTE NEGOCIADO.,11/16/2006,,11/16/2006
2012,COBRANÇA DE MATERIAL INCOMPATÍVEL COM O RELATÓRIO TÉCNICO.,11/16/2006,,11/16/2006
2013,COBRANÇA DE MATERIAL EM PERMANÊNCIA HOSPITALAR NÃO AUTORIZADA.,11/16/2006,,11/16/2006
2014,COBRANÇA DE MATERIAL NÃO UTILIZADO,11/16/2006,,11/16/2006
2015,MATERIAL NÃO AUTORIZADO,4/1/2013,,8/31/2014
2101,MEDICAMENTO INVÁLIDO,11/16/2006,,11/16/2006
2102,MEDICAMENTO SEM COBERTURA PARA ATENDIMENTO AMBULATORIAL,11/16/2006,,11/16/2006
2103,MEDICAMENTO NÃO ESPECIFICADO,11/16/2006,,11/16/2006
2104,MEDICAMENTO SEM NOTA FISCAL DO FORNECEDOR,11/16/2006,,11/16/2006
2105,QUANTIDADE DE MEDICAMENTOS DEVE SER MAIOR QUE ZERO,11/16/2006,,11/16/2006
2106,MEDICAMENTO INFORMADO NÃO COBERTO,11/16/2006,,11/16/2006
2107,COBRANÇA DE MEDICAMENTO EM QUANTIDADE INCOMPATÍVEL COM A PERMANÊNCIA.,11/16/2006,,11/16/2006
2108,COBRANÇA DE MEDICAMENTO EM QUANTIDADES INCOMPATÍVEIS COM O PROCEDIMENTO REALIZADO.,11/16/2006,,11/16/2006
2109,QUANTIDADE DE MEDICAMENTO SUPERIOR A QUANTIDADE COBERTA,11/16/2006,,11/16/2006
2110,COBRANÇA DE MEDICAMENTO INCLUSOS NAS TAXAS,11/16/2006,,11/16/2006
2111,COBRANÇA DE MEDICAMENTO INCLUSO NO PACOTE NEGOCIADO.,11/16/2006,,11/16/2006
2112,COBRANÇA DE MEDICAMENTO INCOMPATÍVEL COM O RELATÓRIO TÉCNICO.,11/16/2006,,11/16/2006
2113,COBRANÇA DE MEDICAMENTO EM PERMANÊNCIA HOSPITALAR NÃO AUTORIZADA.,11/16/2006,,11/16/2006
2114,COBRANÇA DE MEDICAMENTO NÃO UTILIZADO,11/16/2006,,11/16/2006
2115,MEDICAMENTO NÃO AUTORIZADO,4/1/2013,,8/31/2014
2201,OPME INVÁLIDO,11/16/2006,,11/16/2006
2202,OPME SEM COBERTURA PARA ATENDIMENTO AMBULATORIAL,11/16/2006,,11/16/2006
2203,OPME SEM NOTA FISCAL DO FORNECEDOR,11/16/2006,,11/16/2006
2204,QUANTIDADE DE OPME DEVE SER MAIOR QUE ZERO,11/16/2006,,11/16/2006
2205,OPME INFORMADO NÃO COBERTO,11/16/2006,,11/16/2006
2206,OPME INFORMADO NÃO AUTORIZADO,11/16/2006,,11/16/2006
2207,COBRANÇA DE OPME NÃO UTILIZADO,11/16/2006,,11/16/2006
2208,COBRANÇA DE OPME NO ITEM MATERIAL E MEDICAMENTOS.,11/16/2006,,11/16/2006
2209,COBRANÇA DE OPME EM DESACORDO COM RELATÓRIO TÉCNICO,11/16/2006,,11/16/2006
2210,COBRANÇA DE OPME EM QUANTIDADE INCOMPATÍVEL COM O PROCEDIMENTO REALIZADO,11/16/2006,,11/16/2006
2211,COBRANÇA DE OPME INCLUSA NO PACOTE NEGOCIADO,5/1/2016,,7/31/2016
2212,OPME EM DESACORDO COM OS CRITÉRIOS TÉCNICOS ADOTADOS PELA OPERADORA,4/1/2013,,8/31/2014
2213,OPME PAGO A FORNECEDOR TERCEIRIZADO,4/1/2013,,8/31/2014
2301,GASES MEDICINAIS INVÁLIDOS,11/16/2006,,11/16/2006
2302,COBRANÇA DE OXIGENOTERAPIA SEM PRESCRIÇÃO MÉDICA.,11/16/2006,,11/16/2006
2303,COBRANÇA DE OXIGENOTERAPIA COM QUANTITATIVO DE USO EM DIVERGÊNCIA/PAGO VALOR CORRIGIDO.,11/16/2006,,11/16/2006
2304,COBRANÇA DE OXIGÊNIO INCLUSO NA TAXA DE NEBULIZAÇÃO ESPECIFICADA.,11/16/2006,,11/16/2006
2305,COBRANÇA DE OXIGENOTERAPIA EM USO PROLONGADO  SEM  JUSTIFICATIVA DE USO.,11/16/2006,,11/16/2006
2306,COBRANÇA DE OXIGENOTERAPIA SEM REGISTRO DE CONTROLE DE USO (ENTRADA E SAÍDA).,11/16/2006,,11/16/2006
2307,COBRANÇA DE GASES EM QUANTIDADE SUPERIOR AO PERÍODO DE PERMANÊNCIA,11/16/2006,,11/16/2006
2308,COBRANÇA DE CO2 NAS CIRURGIAS VIDEOLAPAROSCÓPICAS DURANTE TODA A REALIZAÇÃO DO PROCEDIMENTO (INÍCIO AO FIM).,11/16/2006,,11/16/2006
2309,COBRANÇA DE AR COMPRIMIDO SEM REGISTRO NO BOLETIM ANESTÉSICO E DURAÇÃO DE USO.,11/16/2006,,11/16/2006
2310,COBRANÇA DE GASES INCOMPATÍVEL COM O UTILIZADO/ PRESCRITO.,11/16/2006,,11/16/2006
2401,TAXA / ALUGUEL INVÁLIDO,11/16/2006,,11/16/2006
2402,COBRANÇA DE TAXA POR USO DE EQUIPAMENTO INCOMPATÍVEL COM O PROCEDIMENTO REALIZADO/USO PREVISTO NO PROCEDIMENTO.,11/16/2006,,11/16/2006
2403,COBRANÇA DE TAXA DE USO DE BOMBA DE INFUSÃO EM PACIENTE INTERNADO NA UTI,11/16/2006,,11/16/2006
2404,COBRANÇA DE OUTRAS TAXAS ASSOCIADAS/INCLUSAS NA COBRANÇA DA TAXA DE SALA PREVISTA.,11/16/2006,,11/16/2006
2405,"COBRANÇA DE MAIS DE UMA TAXA DE SALA DE CIRURGIA, POR CONTA DO NÚMERO DE PROCEDIMENTOS REALIZADOS NO MESMO TEMPO CIRÚRGICO.",11/16/2006,,11/16/2006
2406,COBRANÇA INDEVIDA DE TAXA DE SALA POR ADMINISTRAÇÃO DE MEDICAMENTOS.,11/16/2006,,11/16/2006
2407,"COBRANÇA DE TAXAS, DE SERVIÇOS REALIZADOS EM AMBIENTES INCOMPATÍVEIS COM O USO DE EQUIPAMENTOS.",11/16/2006,,11/16/2006
2408,COBRANÇA DE TAXAS EM QUANTIDADE SUPERIOR AO TEMPO DE PERMANÊNCIA HOSPITALAR,11/16/2006,,11/16/2006
2409,COBRANÇA DE TAXA DE OBSERVAÇÃO EM PRONTO SOCORRO COM PERMANÊNCIA MENOR QUE O PERÍODO ESTIPULADO,11/16/2006,,11/16/2006
2410,COBRANÇA DE TAXA DE OBSERVAÇÃO EM PRONTO SOCORRO SEM O REGISTRO DA PERMANÊNCIA.,11/16/2006,,11/16/2006
2411,"COBRANÇA DE TAXA DE SALA DE PRONTO SOCORRO, PARA APLICAÇÃO DE MEDICAMENTOS.",11/16/2006,,11/16/2006
2412,COBRANÇA DE TAXA DE RECUPERAÇÃO ANESTÉSICA NÃO JUSTIFICADA PARA O PROCEDIMENTO.,11/16/2006,,11/16/2006
2413,COBRANÇA DE TAXA INCLUSA NO PACOTE NEGOCIADO.,11/16/2006,,11/16/2006
2414,COBRANÇA DE TAXA DE EQUIPAMENTO EM CONCOMITÂNCIA COM A COBRANÇA DE TAXA PARA O PROCEDIMENTO.,11/16/2006,,11/16/2006
2415,TAXA EXIGE INFORMAÇÃO DO VALOR NA GUIA.,11/16/2006,,11/16/2006
2416,COBRANÇA DE TAXA DE RECUPERAÇÃO ANESTÉSICA PARA PACIENTES COM PÓS-OPERATÓRIO IMEDIATO REALIZADO NA UTI/CTI.,11/16/2006,,11/16/2006
2417,COBRANÇA DE TAXA DE RECUPERAÇÃO ANESTÉSICA SEM A PRESENÇA DO ANESTESISTA.,11/16/2006,,11/16/2006
2418,COBRANÇA DE TAXA DE SALA INCOMPATÍVEL COM O PROCEDIMENTO.,11/16/2006,,11/16/2006
2419,COBRANÇA DE TAXA DE OBSERVAÇÃO PARA ATENDIMENTO QUE GEROU UMA INTERNAÇÃO.,11/16/2006,,11/16/2006
2420,COBRANÇA DE TAXA DE SALA CIRÚRGICA COM PORTE ANESTÉSICO DIFERENTE DO PROCEDIMENTO AUTORIZADO/REALIZADO.,11/16/2006,,11/16/2006
2421,COBRANÇA DE TAXA EM QUANTIDADE INCORRETA.,11/16/2006,,11/16/2006
2422,"COBRANÇA DE TAXA POR USO DE EQUIPAMENTO DE USO OBRIGATÓRIO NA SALA DE CIRURGIA, CUJA TAXA DE SALA CIRÚRGICA JÁ INCLUI SEU USO.",11/16/2006,,11/16/2006
2423,COBRANÇA DE TAXA DE EQUIPAMENTOS DE USO OBRIGATÓRIO NO LOCAL DE ATENDIMENTO.,11/16/2006,,11/16/2006
2501,PROCEDIMENTO EM SÉRIE INVÁLIDO,11/16/2006,,11/16/2006
2502,COBRANÇA DE DUAS AVALIAÇÕES FISIOTERÁPICAS,11/16/2006,,11/16/2006
2503,"COBRANÇA DE PSICOTERAPIA INDIVIDUAL, QUANDO O APLICADO É A COBRANÇA DE PSICOTERAPIA EM GRUPO",11/16/2006,,11/16/2006
2504,QUANTIDADE DE SESSÕES COBRADAS NÃO CONDIZEM COM AS ASSINATURAS NO CONTROLE DE TRATAMENTO SERIADO,11/16/2006,,11/16/2006
2505,O CÓDIGO COBRADO É DIFERENTE DO CÓDIGO AUTORIZADO,11/16/2006,,11/16/2006
2506,A QUANTIDADE DE SESSÕES COBRADAS É DIFERENTE DA QUANTIDADE AUTORIZADA,11/16/2006,,11/16/2006
2507,O CÓDIGO AUTORIZADO ESTÁ INCOMPATÍVEL COM A PRESCRIÇÃO MÉDICA SOLICITADA,11/16/2006,,11/16/2006
2508,"COBRANÇA DE SESSÕES SEM O DEVIDO PLANO DE TRATAMENTO E, OU, COM O PRAZO DE PAGAMENTO EXPIRADO",11/16/2006,,11/16/2006
2509,COBRANÇA DO PROCEDIMENTO SERIADO INCOMPATÍVEL COM O QUADRO CLÍNICO,11/16/2006,,11/16/2006
2510,COBRANÇA DO PROCEDIMENTO SERIADO EM NÚMERO DE SESSÕES ACIMA DA QUANTIDADE ESTABELECIDA,11/16/2006,,11/16/2006
2511,AUSÊNCIA DE EVOLUÇÃO NO PRONTUÁRIO MÉDICO DO TRATAMENTO SERIADO REALIZADO.,11/16/2006,,11/16/2006
2512,COBRANÇA DE SESSÕES DE FISIOTERAPIA EM DESACORDO COM AS EVOLUÇÕES DO PRONTUÁRIO MÉDICO,11/16/2006,,11/16/2006
2513,COBRANÇA DE TRATAMENTO SERIADO SEM JUSTIFICATIVA CLÍNICA/TÉCNICA,11/16/2006,,11/16/2006
2514,SERVIÇO NÃO CONTRATADO PARA O PRESTADOR,11/16/2006,,11/16/2006
2515,LOCAL DE ATENDIMENTO INADEQUADO,11/16/2006,,11/16/2006
2516,QUANTIDADE COBRADA DIFERENTE DA REALIZADA,11/16/2006,,11/16/2006
2601,CODIFICAÇÃO INCORRETA/INADEQUADA DO PROCEDIMENTO.,11/16/2006,,11/16/2006
2602,COBRANÇA DE HONORÁRIO INCLUSO NO PROCEDIMENTO PRINCIPAL,11/16/2006,,11/16/2006
2603,COBRANÇA DE HONORÁRIO SEM REGISTRO DA EFETIVA PARTICIPAÇÃO DO PROFISSIONAL,11/16/2006,,11/16/2006
2604,PROCEDIMENTO PRINCIPAL NÃO REQUER EQUIPE MÉDICA,11/16/2006,,11/16/2006
2605,NÃO CABE PAGAMENTO DO HONORÁRIO INTEGRAL POR SER A MESMA VIA DE ACESSO CIRÚRGICO.,11/16/2006,,11/16/2006
2606,COBRANÇA DO HONORÁRIO EM LOCAL DE ATENDIMENTO INCORRETO (INEXISTENTE).,11/16/2006,,11/16/2006
2607,COBRANÇA DE HONORÁRIOS EM DUPLICIDADE.,11/16/2006,,11/16/2006
2608,"COBRANÇA DE CONSULTA INDEVIDA, QUANDO O PROCEDIMENTO PRINCIPAL JÁ ESTÁ SENDO REMUNERADO.",11/16/2006,,11/16/2006
2609,LOCAL DE ATENDIMENTO NÃO INFORMADO.,11/16/2006,,11/16/2006
2610,GRAU DE PARTICIPAÇÃO DE AUXILIAR INCOMPATÍVEL COM PROCEDIMENTO COBRADO,10/10/2012,,8/31/2014
2611,COBRANÇA DE ESPECIALISTA NÃO JUSTIFICADA NO EVENTO,10/10/2012,,8/31/2014
2612,"COBRANÇA INDEVIDA DE EQUIPE ""STAND-BY"", JÁ QUE ANGIOPLASTIA SEGUIDA DE CIRURGIA CARDÍACA",10/10/2012,,8/31/2014
2613,"HONORÁRIO MÉDICO DO ANESTESISTA JÁ LIBERADO NO PROCEDIMENTO CIRÚRGICO, POIS ""ANALGESIA POR DIA SUBSEQUENTE"" COBRADA NA MESMA DATA DO EVENTO CIRÚRGICO",10/10/2012,,8/31/2014
2614,COBRANÇA DE CADA PARTICIPANTE DA EQUIPE DEVE SER FEITA EM GUIAS DIFERENTES,10/10/2012,,8/31/2014
2702,COBRANÇA DE EXAME NÃO SOLICITADO PELO MÉDICO,11/16/2006,,11/16/2006
2703,EXAME SEM REGISTRO DE EXECUÇÃO,11/16/2006,,11/16/2006
2704,COBRANÇA DE EXAME NÃO CORRELACIONADO AO RELATÓRIO ESPECÍFICO,11/16/2006,,11/16/2006
2705,COBRANÇA DE PROCEDIMENTO/EXAME SEM JUSTIFICATIVA PARA REALIZAÇÃO OU COM JUSTIFICATIVA INSUFICIENTE.,11/16/2006,,11/16/2006
2706,COBRANÇA DE PROCEDIMENTO/EXAME COM DATA DE AUTORIZAÇÃO POSTERIOR À DO ATENDIMENTO.,11/16/2006,,11/16/2006
2707,EXAME NÃO AUTORIZADO,11/16/2006,,11/16/2006
2708,COBRANÇA DE EXAME EM QUANTIDADE INCOMPATÍVEL COM O PROCEDIMENTO/EVOLUÇÃO CLÍNICA,11/16/2006,,11/16/2006
2710,COBRANÇA DE EXAME QUE EXIGE AUTORIZAÇÃO PRÉVIA,11/16/2006,,11/16/2006
2711,COBRANÇA DE EXAME COM HISTÓRIA CLÍNICA/HIPÓTESE DIAGNÓSTICA NÃO COMPATÍVEL,11/16/2006,,11/16/2006
2712,COBRANÇA DE EXAME EM QUANTIDADE ACIMA DA MÁXIMA PERMITIDA/AUTORIZADA,11/16/2006,,11/16/2006
2713,COBRANÇA DE EXAME NÃO COMPATÍVEL COM A IDADE.,11/16/2006,,11/16/2006
2714,COBRANÇA DE EXAME COM AUSÊNCIA DE RESULTADO OU LAUDO TÉCNICO.,11/16/2006,,11/16/2006
2715,"EXAME REALIZADO PELO MESMO PROFISSIONAL, NA MESMA ESPECIALIDADE, NO PRAZO INFERIOR AO ESTIPULADO SEM JUSTIFICATIVA ADEQUADA.",11/16/2006,,11/16/2006
2716,EXAME COBRADO NÃO CORRESPONDE AO EXAME EXECUTADO,11/16/2006,,11/16/2006
2717,COBRANÇA DE EXAME AMBULATORIAL COM DATA DE AUTORIZAÇÃO POSTERIOR À DO ATENDIMENTO.,11/16/2006,,11/16/2006
2718,EXAMES NÃO JUSTIFICAM CARÁTER DE URGÊNCIA,11/16/2006,,11/16/2006
2801,PACOTE INVÁLIDO,11/16/2006,,11/16/2006
2802,PACOTE INCOMPATÍVEL COM O SEXO DO BENEFICIÁRIO,11/16/2006,,11/16/2006
2803,IDADE DO BENEFICIÁRIO INCOMPATÍVEL COM O PACOTE,11/16/2006,,11/16/2006
2804,VALOR TOTAL DO PACOTE DIFERENTE DO VALOR PROCESSADO,11/16/2006,,11/16/2006
2805,VALOR DO PACOTE SUPERIOR AO VALOR DOS ITENS,11/16/2006,,11/16/2006
2806,COBRANÇA DE PACOTE NÃO EXECUTADO,11/16/2006,,11/16/2006
2807,COBRANÇA DE PACOTE NÃO SOLICITADO PELO MÉDICO,11/16/2006,,11/16/2006
2808,PACOTE SEM REGISTRO DE EXECUÇÃO,11/16/2006,,11/16/2006
2809,COBRANÇA DE PACOTE NÃO CORRELACIONADO AO RELATÓRIO ESPECÍFICO,11/16/2006,,11/16/2006
2810,COBRANÇA DE PACOTE SEM JUSTIFICATIVA PARA REALIZAÇÃO OU COM JUSTIFICATIVA INSUFICIENTE.,11/16/2006,,11/16/2006
2811,COBRANÇA DE PACOTE COM DATA DE AUTORIZAÇÃO POSTERIOR À DO ATENDIMENTO.,11/16/2006,,11/16/2006
2812,PACOTE NÃO AUTORIZADO,11/16/2006,,11/16/2006
2813,COBRANÇA DE PACOTE EM QUANTIDADE INCOMPATÍVEL COM O PROCEDIMENTO/EVOLUÇÃO CLÍNICA,11/16/2006,,11/16/2006
2814,ITENS DE COMPOSIÇÃO DO PACOTE NÃO REALIZADOS,11/16/2006,,11/16/2006
2815,COBRANÇA DO PACOTE EXIGE AUTORIZAÇÃO PRÉVIA,11/16/2006,,11/16/2006
2816,COBRANÇA DE PACOTE COM HISTÓRIA CLÍNICA/HIPÓTESE DIAGNÓSTICA NÃO COMPATÍVEL,11/16/2006,,11/16/2006
2817,COBRANÇA DE PACOTE EM QUANTIDADE ACIMA DA MÁXIMA PERMITIDA/AUTORIZADA,11/16/2006,,11/16/2006
2818,COBRANÇA DE PACOTE NÃO COMPATÍVEL COM A IDADE.,11/16/2006,,11/16/2006
2819,COBRANÇA DE PACOTE COM AUSÊNCIA DE RESULTADO OU LAUDO TÉCNICO.,11/16/2006,,11/16/2006
2820,"PACOTE REALIZADO PELO MESMO PROFISSIONAL, NA MESMA ESPECIALIDADE, NO PRAZO INFERIOR AO ESTIPULADO SEM JUSTIFICATIVA ADEQUADA.",11/16/2006,,11/16/2006
2821,PACOTE COBRADO NÃO CORRESPONDE AO EXAME EXECUTADO,11/16/2006,,11/16/2006
2822,COBRANÇA DE PACOTE AMBULATORIAL COM DATA DE AUTORIZAÇÃO POSTERIOR À DO ATENDIMENTO.,11/16/2006,,11/16/2006
2901,REVISÃO DE GLOSA INVÁLIDA,11/16/2006,,11/16/2006
2902,GLOSA MANTIDA,11/16/2006,,11/16/2006
2903,PEDIDO DE REVISÃO SEM JUSTIFICATIVA,11/16/2006,,11/16/2006
2904,MAIS DE UM RECURSO DE GLOSA PARA A MESMA GUIA/PROTOCOLO,11/16/2006,,11/16/2006
2905,A GUIA NÃO É DE REVISÃO,11/16/2006,,11/16/2006
2907,PRAZO DE 180 DIAS ULTRAPASSADO PARA SOLICITAÇÃO DE REANÁLISE,10/10/2012,,8/31/2014
2908,SOLICITAÇÃO DE REANÁLISE EFETUADA DE FORMA INCORRETA ,10/10/2012,,8/31/2014
2909,PRAZO PARA SOLICITAÇÃO DE RECURSO DE GLOSA PRESCRITO,4/1/2013,,8/31/2014
3001,PROCEDIMENTO ODONTOLÓGICO INVÁLIDO,5/11/2007,,5/11/2007
3002,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO QUE EXIGE AUTORIZAÇÃO PRÉVIA,5/11/2007,,5/11/2007
3003,IDADE DO BENEFICIÁRIO INCOMPATÍVEL COM O PROCEDIMENTO ODONTOLÓGICO,5/11/2007,,5/11/2007
3004,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO EM QUANTIDADE ACIMA DA MÁXIMA PERMITIDA/AUTORIZADA,5/11/2007,,5/11/2007
3007,PROCEDIMENTOS ODONTOLÓGICOS DUPLICADOS,5/11/2007,,5/11/2007
3008,PROCEDIMENTO ODONTOLÓGICO INCLUSO NO PROCEDIMENTO PRINCIPAL,5/1/2016,,7/31/2016
3009,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO NÃO EXECUTADO,5/11/2007,,5/11/2007
3010,COBRANÇA DE PROCEDIMENTO NÃO SOLICITADO PELO CIRURGIÃO-DENTISTA,5/11/2007,,5/11/2007
3011,PROCEDIMENTO ODONTOLÓGICO SEM REGISTRO DE EXECUÇÃO,5/11/2007,,5/11/2007
3012,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO NÃO CORRELACIONADO AO RELATÓRIO ESPECÍFICO,5/11/2007,,5/11/2007
3013,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO SEM JUSTIFICATIVA PARA REALIZAÇÃO OU COM JUSTIFICATIVA INSUFICIENTE.,5/11/2007,,5/11/2007
3014,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO COM DATA DE AUTORIZAÇÃO POSTERIOR À DO ATENDIMENTO.,5/11/2007,,5/11/2007
3015,COBRANÇA DE PROCEDIMENTO ODONTOLÓGICO COM AUSÊNCIA DE RESULTADO OU LAUDO TÉCNICO.,5/11/2007,,5/11/2007
3016,"PROCEDIMENTO ODONTOLÓGICO REALIZADO, NA MESMA ESPECIALIDADE, NO PRAZO INFERIOR AO ESTIPULADO, SEM JUSTIFICATIVA",5/1/2016,,7/31/2016
3017,PROCEDIMENTO COBRADO NÃO CORRESPONDE A PERÍCIA (ESPECIFICAR).,5/11/2007,,5/11/2007
3018,EVENTO GLOSADO POR AUDITORIA (ESPECIFICAR),5/11/2007,,5/11/2007
3019,"EVENTO SOB ANÁLISE TÉCNICA, AGUARDANDO LIBERAÇÃO DE CONFIRMAÇÃO PARA POSTERIOR PAGAMENTO",5/11/2007,,5/11/2007
3020,"CONFORME DOCUMENTAÇÃO RADIOGRÁFICA ENVIADA, EVENTO REALIZADO INADEQUADAMENTE",5/11/2007,,5/11/2007
3021,FALHA EM INFORMAÇÃO DE DADOS DE ARCADAS/HEMI-ARCOS,5/11/2007,,5/11/2007
3022,FALHA EM INFORMAÇÃO DE DADOS DE DENTE INICIAL E/OU FINAL,5/11/2007,,5/11/2007
3023,FALHA EM INFORMAÇÃO DE DADOS DE FACES DOS DENTES,5/11/2007,,5/11/2007
3024,EVENTO SÓ POSSÍVEL EM DENTES DECÍDUOS,5/11/2007,,5/11/2007
3025,EVENTO SÓ POSSÍVEL EM DENTES PERMANENTES,5/11/2007,,5/11/2007
3026,ERRO NAS INFORMAÇÕES DE ORDEM DOS DENTES INICIAL E FINAL,5/11/2007,,5/11/2007
3027,DESACORDO ENTRE O TIPO DE DENTE E O NÚMERO DE CANAIS SOLICITADOS,5/11/2007,,5/11/2007
3028,EVENTO RESTRITO À ESPECIALISTAS,5/11/2007,,5/11/2007
3029,EVENTO NÃO INDICADO PELA AUDITORIA INICIAL,5/11/2007,,5/11/2007
3030,AUDITORIA FINAL CONSTA QUE A RESTAURAÇÃO FOI REALIZADA EM OUTRO MATERIAL,5/11/2007,,5/11/2007
3031,RADIOGRAFIA FORA DOS PADRÕES TÉCNICOS,5/11/2007,,5/11/2007
3032,INTERVALO DA ÚLTIMA MPP INFERIOR A TRÊS MESES,5/11/2007,,5/11/2007
3033,INTERVALO DA ÚLTIMA MPP INFERIOR A QUATRO MESES,5/11/2007,,5/11/2007
3034,JUSTIFICATIVA TECNICAMENTE NÃO SATISFATÓRIA,5/11/2007,,5/11/2007
3035,PACIENTE EM TRATAMENTO COM O MESMO PROFISSIONAL,5/11/2007,,5/11/2007
3036,PACIENTE EM TRATAMENTO COM OUTRO PROFISSIONAL,5/11/2007,,5/11/2007
3037,PROCEDIMENTO COBRADO NÃO É IGUAL AO EXECUTADO ,5/11/2007,,5/11/2007
3038,RADIOGRAFIA INICIAL INCONGRUENTE COM A RADIOGRAFIA FINAL,5/11/2007,,5/11/2007
3039,RADIOGRAFIA NÃO CORRESPONDE AO PROCEDIMENTO COBRADO,5/11/2007,,5/11/2007
3040,GLOSA TÉCNICA (ESPECIFICAR DETALHADAMENTE),5/11/2007,,5/11/2007
3041,AGUARDANDO DOCUMENTAÇÃO DE ORTODONTIA,4/1/2013,,8/31/2014
3042,APÓS ANÁLISE DA RADIOGRAFIA INICIAL VERIFICOU-SE EXODONTIA DE INCLUSO,4/1/2013,,8/31/2014
3043,APÓS ANÁLISE DA RADIOGRAFIA INICIAL VERIFICOU-SE EXODONTIA DE SEMI-INCLUSO,4/1/2013,,8/31/2014
3044,APÓS ANÁLISE DA RADIOGRAFIA INICIAL VERIFICOU-SE EXODONTIA SIMPLES,4/1/2013,,8/31/2014
3045,"APÓS ANÁLISE DA RADIOGRAFIA INICIAL, VERIFICOU-SE EXODONTIA DE FRAGMENTO RADICULAR",4/1/2013,,8/31/2014
3046,AUDITORIA FINAL CONSTA QUE O PROCEDIMENTO FOI REALIZADO COM OUTRO MATERIAL ,4/1/2013,,8/31/2014
3047,AUSÊNCIA DE IMAGEM/FOTO/RADIOGRAFIA/ DIAGNÓSTICO PÓS PROCEDIMENTO ODONTOLÓGICO,4/1/2013,,8/31/2014
3048,CANCELAMENTO DO PROCEDIMENTO ODONTOLÓGICO POR SOLICITAÇÃO DO BENEFICIÁRIO.,4/1/2013,,8/31/2014
3049,CANCELAMENTO DO PROCEDIMENTO ODONTOLÓGICO POR SOLICITAÇÃO DO PRESTADOR.,4/1/2013,,8/31/2014
3050,COBRANÇA DE URGÊNCIA/EMERGÊNCIA NA VIGÊNCIA DO TRATAMENTO ODONTOLÓGICO.,4/1/2013,,8/31/2014
3051,DOCUMENTAÇÃO EM ANÁLISE,4/1/2013,,8/31/2014
3052,"DOCUMENTAÇÃO INCOMPLETA, INCORRETA OU AUSENTE",4/1/2013,,8/31/2014
3053,ELEMENTOS PODEM SER VISUALIZADOS EM UMA MESMA PELÍCULA.,4/1/2013,,8/31/2014
3054,IDENTIFICADO CONDUTO(S) NÃO OBTURADO(S),4/1/2013,,8/31/2014
3055,IDENTIFICADO TRATAMENTO ENDODÔNTICO E NÃO RETRATAMENTO,4/1/2013,,8/31/2014
3056,NA AUDITORIA FOI CONSTATADA DIVERGÊNCIA NA QUANTIDADE DE FACES RESTAURADAS,4/1/2013,,8/31/2014
3057,NÃO APRESENTA A QUANTIDADE MÍNIMA DE ELEMENTOS DENTÁRIOS POR SEGMENTO,4/1/2013,,8/31/2014
3058,NECESSÁRIA AUDITORIA FINAL,4/1/2013,,8/31/2014
3059,NECESSÁRIA AUDITORIA INICIAL,4/1/2013,,8/31/2014
3060,NECESSÁRIA AUDITORIA INTERMEDIÁRIA,4/1/2013,,8/31/2014
3061,NECESSÁRIA AVALIAÇÃO DO ESPECIALISTA,4/1/2013,,8/31/2014
3062,NECESSÁRIO ENVIAR LAUDO OU RELATÓRIO TÉCNICO SOBRE O TRATAMENTO SOLICITADO.,4/1/2013,,8/31/2014
3063,O PLANO DE TRATAMENTO AUTORIZADO SERÁ CANCELADO DEVIDO À TROCA DE PROFISSIONAL,4/1/2013,,8/31/2014
3064,PROCEDIMENTO AUTORIZADO APENAS PARA DENTES TRATADOS ENDODONTICAMENTE,4/1/2013,,8/31/2014
3065,PROCEDIMENTO AUTORIZADO SOMENTE PARA DENTES ANTERIORES,4/1/2013,,8/31/2014
3066,PROCEDIMENTO EM DESACORDO COM O ANEXO GUIA TRATAMENTO ODONTOLÓGICO SITUAÇÃO INICIAL,4/1/2013,,8/31/2014
3067,RADIOGRAFIA FINAL NÃO ENVIADA,4/1/2013,,8/31/2014
3068,RADIOGRAFIA FINAL SEM DISSOCIAÇÃO DOS CONDUTOS,4/1/2013,,8/31/2014
3069,RADIOGRAFIA INDICA A NECESSIDADE DE TRATAMENTO ENDODONTICO,4/1/2013,,8/31/2014
3070,RADIOGRAFIA INDICA A PRESENÇA DE RAIZ RESIDUAL NO ALVEOLO,4/1/2013,,8/31/2014
3071,RADIOGRAFIA INDICA AUSENCIA DE NÚCLEO,4/1/2013,,8/31/2014
3072,RADIOGRAFIA INDICA CANAL(AIS) NÃO OBTURADO(S),4/1/2013,,8/31/2014
3073,RADIOGRAFIA INDICA DESVIO DA TRAJETORIA DO CANAL ,4/1/2013,,8/31/2014
3074,RADIOGRAFIA INDICA EXCESSO DE MATERIAL,4/1/2013,,8/31/2014
3075,RADIOGRAFIA INDICA FALHA NA OBTURAÇÃO DO(S) CONDUTO(S),4/1/2013,,8/31/2014
3076,RADIOGRAFIA INDICA FALTA DE ADAPTAÇÃO DA COROA/NÚCLEO,4/1/2013,,8/31/2014
